BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUIWN(kBtu/sf),SteamUse(kBtu)
NonResidential,Retail Store,-0.46956408280553935,-1.1002793879362156,GREATER DUWAMISH,-1.4071885250993361,0.3183222358283831,0.14155875094130843,-0.0857120169740317,-0.5249898855992704,-0.3651934041030336,-0.32871278422429956,-0.31823965450519426,Retail Store,Retail Store,-0.28216048146640416,Unknown,0.0,Unknown,-1.2862010488590543e-16,Unknown,0.0,23.79999924,-0.1272217167147576
NonResidential,Small- and Mid-Sized Office,-0.5238497802043502,0.7237260061248022,BALLARD,1.1211316359355212,-2.2255556859335845,-1.1072381464205243,-0.0857120169740317,0.3440889302436665,-0.053283818972722184,-0.16582812655483228,-0.009643335581303274,"Multifamily Housing, Non-Refrigerated Warehouse, Office, Parking, Retail Store",Office,-0.2493705876065412,Retail Store,-0.17587114240834964,Parking,-0.5565854484699674,Unknown,0.0,60.20000076,-0.1272217167147576
NonResidential,Warehouse,-0.5238497802043502,0.7237260061248022,BALLARD,1.085527498411943,-2.23630931259002,-0.619902771840297,-0.0857120169740317,-0.351174122430683,-0.272402561812995,-0.32871278422429956,-0.2113096728729157,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,-0.16943171375414137,Unknown,0.0,Unknown,-1.2862010488590543e-16,Unknown,1.5951829818241114,4.300000191,-0.1272217167147576
NonResidential,Other,-0.5238497802043502,0.7237260061248022,BALLARD,0.9808470701238284,-1.7747636565107119,1.4208141092144055,-0.0857120169740317,0.17027316707507908,1.5750816094232338,4.464667430360375,0.4215370550773217,"Parking, Retail Store",Parking,0.8611547367097921,Retail Store,2.3598354906277037,Unknown,-1.2862010488590543e-16,Unknown,0.0,134.8000031,-0.1272217167147576
NonResidential,Self-Storage Facility,0.12757858858138088,1.1797273546400566,MAGNOLIA / QUEEN ANNE,0.6488971172837463,-1.8182083082016123,0.8116448909891212,-0.0857120169740317,-0.0035425960935082834,0.20473734218040654,0.28604543988304465,0.14665156088428177,"Parking, Self-Storage Facility",Self-Storage Facility,0.4102310210165914,Parking,-0.5572796948340745,Unknown,-1.2862010488590543e-16,Unknown,0.0,3.599999905,-0.1272217167147576
NonResidential,Warehouse,0.12757858858138088,1.1797273546400566,MAGNOLIA / QUEEN ANNE,0.838856916885918,-1.773903366378564,1.085771039190499,-0.0857120169740317,-0.0035425960935082834,0.032163453590067934,-0.32871278422429956,0.13966503140953473,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,0.20057626069774195,Unknown,0.0,Unknown,-1.2862010488590543e-16,Unknown,1.3353762847955235,11.80000019,-0.1272217167147576
NonResidential,Self-Storage Facility,0.12757858858138088,1.1797273546400566,MAGNOLIA / QUEEN ANNE,0.4267443550104313,-1.8005723604855466,-0.16302585817133372,-0.0857120169740317,-0.17735835926209567,-0.05017418721806369,-0.32871278422429956,0.04478107301481886,Self-Storage Facility,Self-Storage Facility,0.10054676904140819,Unknown,0.0,Unknown,-1.2862010488590543e-16,Unknown,0.0,12.60000038,-0.1272217167147576
NonResidential,Large Office,-0.6867068724007831,-1.1002793879362156,DOWNTOWN,-0.355907075224748,0.2400358337717313,1.2380633437468203,-0.0857120169740317,1.039351982918016,0.5704997719772066,0.6744990767057453,0.44690012510712523,"Office, Other, Parking",Office,0.5878566337607527,Parking,-0.12319542537112897,Other,-0.7223995787609383,Unknown,1.0755695877669353,50.90000153,-0.1272217167147576
NonResidential,Warehouse,-0.46956408280553935,-1.1002793879362156,GREATER DUWAMISH,-1.4632597117382822,0.3630573227171998,0.14155875094130843,-0.0857120169740317,-0.5249898855992704,-0.5603103439491116,-0.32871278422429956,-0.5430878214037431,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,-0.5192021080515457,Unknown,0.0,Unknown,-1.2862010488590543e-16,Unknown,-1.3059918016617886,17.60000038,-0.1272217167147576
NonResidential,Distribution Center,2.7875777611231163,-1.1002793879362156,GREATER DUWAMISH,-1.5873411970003026,0.27530772920386254,0.17201721185257265,-0.0857120169740317,-0.5249898855992704,0.1633159086704131,-0.32871278422429956,0.29080203228871615,"Distribution Center, Parking",Distribution Center,0.35948578585777374,Parking,-0.7677911888974449,Unknown,-1.2862010488590543e-16,Unknown,-0.05025943269027957,51.0,-0.1272217167147576
NonResidential,Large Office,-0.6867068724007831,1.1797273546400566,DOWNTOWN,-0.26039417935293135,0.055503600353528484,0.26339259458636527,-0.0857120169740317,3.1251411409410643,0.8968474413871567,2.2605227514647352,0.3279323203892497,"Office, Parking",Office,1.251054497550166,Parking,1.0954220486608646,Unknown,-1.2862010488590543e-16,Unknown,1.378677400966955,39.29999924,-0.1272217167147576
NonResidential,Distribution Center,2.7875777611231163,-1.1002793879362156,GREATER DUWAMISH,-1.5873411970003026,0.27530772920386254,0.17201721185257265,-0.0857120169740317,-0.5249898855992704,-0.3661540454917725,-0.32871278422429956,-0.3193466750205591,"Distribution Center, Parking",Distribution Center,-0.28459832751662334,Parking,-0.7677911888974449,Unknown,-1.2862010488590543e-16,Unknown,0.38275172902403387,35.09999847,-0.1272217167147576
NonResidential,Distribution Center,-0.46956408280553935,-1.1002793879362156,GREATER DUWAMISH,-1.494813079124518,-0.056764261936115556,0.23293413367510107,-0.0857120169740317,-0.5249898855992704,-0.31296297600419287,-0.32871278422429956,-0.2580505390772092,Distribution Center,Distribution Center,-0.21870732540750776,Unknown,0.0,Unknown,-1.2862010488590543e-16,Unknown,-1.609099614861808,48.79999924,-0.1272217167147576
NonResidential,Warehouse,-0.46956408280553935,-1.1002793879362156,GREATER DUWAMISH,-1.4453510437623922,0.23229322257934204,0.14155875094130843,-0.0857120169740317,-0.5249898855992704,-0.11471505681703989,-0.32871278422429956,-0.029594305313767513,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,0.022138032603507624,Unknown,0.0,Unknown,-1.2862010488590543e-16,Unknown,-0.613173942918887,18.0,-0.1272217167147576
NonResidential,Warehouse,-0.46956408280553935,-1.1002793879362156,GREATER DUWAMISH,-1.4327723364935079,0.23014249724805488,0.14155875094130843,-0.0857120169740317,-0.5249898855992704,-0.32605616233959706,-0.32871278422429956,-0.2731388186940338,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,-0.23461383864298044,Unknown,0.0,Unknown,-1.2862010488590543e-16,Unknown,-0.006958316518848226,9.5,-0.1272217167147576
NonResidential,Small- and Mid-Sized Office,-0.46956408280553935,-1.1002793879362156,GREATER DUWAMISH,-1.421472819794438,0.24691815483197244,0.08064182911878001,-0.0857120169740317,-0.5249898855992704,-0.3434900245796733,-0.32871278422429956,-0.29322919100991435,"Office, Parking",Office,-0.26003832528728754,Parking,-0.7677911888974449,Unknown,-1.2862010488590543e-16,Unknown,1.421978517138386,33.40000153,-0.1272217167147576
NonResidential,Small- and Mid-Sized Office,-0.4152783854067284,1.1797273546400566,MAGNOLIA / QUEEN ANNE,0.17986057505620484,-0.6404711168275216,0.7811864300778569,-0.0857120169740317,0.3440889302436665,-0.16259057728693097,0.4181133711902079,-0.3178706476667393,Office,Office,-0.036024478835764144,Unknown,0.0,Unknown,-1.2862010488590543e-16,Unknown,1.5085807494812489,28.20000076,-0.1272217167147576
NonResidential,Warehouse,0.8875783521647339,0.2677246576095478,NORTHWEST,2.0581387282492942,-0.45938004393974496,0.7507279691665927,-0.0857120169740317,-0.17735835926209567,-0.2622980375758896,-0.32871278422429956,-0.19966545708167063,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,-0.15715603506154835,Unknown,0.0,Unknown,-1.2862010488590543e-16,Unknown,1.1188707039383667,5.199999809,-0.1272217167147576
NonResidential,Mixed Use Property,0.2904356807778137,-0.6442780394209611,EAST,-0.017134772679492857,0.692548443459511,-1.046321224597996,-0.0857120169740317,-0.351174122430683,-0.18271423541547613,0.194830031588143,-0.27136758586945003,"Office, Other, Parking",Other,-0.4702550004758684,Office,-0.087432393141045,Parking,0.4659468065994277,Unknown,0.0,66.40000153,-0.1272217167147576
NonResidential,Distribution Center,0.9418640495635449,-1.1002793879362156,GREATER DUWAMISH,-0.9854820339511486,0.005176627602998396,0.20247567276383688,-0.0857120169740317,-0.5249898855992704,0.4280686754068529,-0.32871278422429956,0.5958968863232679,Distribution Center,Distribution Center,0.6880071532351825,Unknown,0.0,Unknown,-1.2862010488590543e-16,Unknown,-1.6524007310332394,62.09999847,-0.1272217167147576
NonResidential,Distribution Center,0.9418640495635449,-1.1002793879362156,GREATER DUWAMISH,-1.0144770201979068,0.02195228518691594,-0.37623508455018323,-0.0857120169740317,-0.5249898855992704,-0.0029889053756368637,-0.32871278422429956,0.099156280699147,Distribution Center,Distribution Center,0.15787073059815776,Unknown,0.0,Unknown,-1.2862010488590543e-16,Unknown,-2.6916275191475916,211.1000061,-0.1272217167147576
NonResidential,Distribution Center,0.9418640495635449,-1.1002793879362156,GREATER DUWAMISH,-0.9827104543833179,0.04862127929389861,0.5679772036990074,-0.0857120169740317,-0.5249898855992704,-0.3480228287620932,-0.32871278422429956,-0.2984526878120433,Distribution Center,Distribution Center,-0.20172885149747063,Unknown,0.0,Unknown,-1.2862010488590543e-16,Unknown,0.7291606583954846,20.70000076,-0.1272217167147576
NonResidential,Other,0.9418640495635449,-1.1002793879362156,GREATER DUWAMISH,-1.0334516803152585,-0.0029961286551592604,-0.6503612327515611,-0.0857120169740317,-0.5249898855992704,-0.3195949595175606,-0.32871278422429956,-0.2656930807092095,"Office, Other",Other,-0.32417442403401125,Office,-0.4922125057599418,Unknown,-1.2862010488590543e-16,Unknown,0.0,92.30000305,-0.1272217167147576
NonResidential,Refrigerated Warehouse,0.9418640495635449,-1.1002793879362156,GREATER DUWAMISH,-1.0650050477014943,0.03485663717402759,-0.25440124090512634,-0.0857120169740317,-0.5249898855992704,0.01834444931650544,-0.32871278422429956,0.12374033629221226,"Office, Parking, Refrigerated Warehouse",Refrigerated Warehouse,0.1483527571893233,Office,-0.6697358918331545,Parking,-0.8747788754675663,Unknown,0.0,167.3999939,-0.1272217167147576
NonResidential,Supermarket / Grocery Store,-0.7409925697995939,0.2677246576095478,NORTHWEST,1.627691101541363,-0.9256572957467846,1.2685218046580844,-0.0857120169740317,-0.5249898855992704,-0.30838036078680137,-0.13298847783114937,-0.31386077335552887,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,-0.2690030286705403,Parking,-0.7677911888974449,Unknown,-1.2862010488590543e-16,Unknown,-0.9595828722903378,291.5,-0.1272217167147576
NonResidential,Supermarket / Grocery Store,2.0818636949385745,0.2677246576095478,NORTH,2.490718339240148,0.9910691194322654,0.5679772036990074,-0.0857120169740317,-0.5249898855992704,-0.3062740655937146,-0.32871278422429956,-0.2503423962294836,Supermarket/Grocery Store,Supermarket/Grocery Store,-0.33203258736610075,Unknown,0.0,Unknown,-1.2862010488590543e-16,Unknown,-1.1327873369760633,254.6000061,-0.1272217167147576
NonResidential,Large Office,-0.4152783854067284,1.1797273546400566,LAKE UNION,0.08456087761258958,0.11873492509117022,1.329438726480613,-0.0857120169740317,0.3440889302436665,1.6735010986650685,2.949997744348203,1.0077249183429222,"Office, Parking, Retail Store",Office,1.1682455354400614,Parking,-0.6584926643093154,Retail Store,-0.8747788754675663,Unknown,1.378677400966955,42.20000076,-0.1272217167147576
NonResidential,Retail Store,-0.4152783854067284,1.1797273546400566,LAKE UNION,0.07837812319232385,0.14067232346981018,1.055312578279235,-0.0857120169740317,-0.0035425960935082834,1.1562348480709361,3.8746046220932406,0.1230433233751307,Retail Store,Retail Store,0.13852356939109917,Unknown,0.0,Unknown,-1.2862010488590543e-16,Unknown,-0.9162817561189065,105.5999985,-0.1272217167147576
NonResidential,Small- and Mid-Sized Office,1.4847210235516541,-0.6442780394209611,CENTRAL,-0.48297333848264923,1.0310726105933508,-1.4422812164444307,-0.0857120169740317,-0.351174122430683,-0.2796607411945778,-0.32871278422429956,-0.21967382787789455,"Office, Other - Services, Parking",Office,-0.19159709415400653,Parking,-0.438149326602758,Other - Services,-0.7811592982798282,Unknown,-1.3492929178332198,87.80000305,-0.1272217167147576
NonResidential,Small- and Mid-Sized Office,1.4847210235516541,-0.6442780394209611,GREATER DUWAMISH,-0.4784961714887525,0.9592383845305603,0.26339259458636527,-0.0857120169740317,-0.5249898855992704,-0.2568188237290085,-0.32871278422429956,-0.1933513400681082,"Office, Other",Office,-0.1911129828816226,Other,-0.5730202133674492,Unknown,-1.2862010488590543e-16,Unknown,1.1188707039383667,52.09999847,-0.1272217167147576
NonResidential,Large Office,-0.6324211750019721,-0.18827669090570665,NORTHEAST,1.041395423756974,1.3627144566663378,1.359897187391877,-0.0857120169740317,-0.17735835926209567,0.00547185470740423,0.786258969242183,-0.23910818803652184,"Office, Parking",Office,0.007571470211240541,Parking,-0.32344448409891013,Unknown,-1.2862010488590543e-16,Unknown,-1.609099614861808,73.0,-0.1272217167147576
NonResidential,Other,0.2904356807778137,-0.6442780394209611,CENTRAL,-0.041012996647295547,1.020318983936915,-1.0767796855092602,-0.0857120169740317,-0.17735835926209567,-0.1531122489180405,-0.32871278422429956,-0.07384232532049873,Other,Other,-0.06894404535787278,Unknown,0.0,Unknown,-1.2862010488590543e-16,Unknown,0.0,163.3999939,-0.1272217167147576
NonResidential,Warehouse,-0.46956408280553935,-1.1002793879362156,GREATER DUWAMISH,-1.114040686207066,0.2533703308252226,0.9030202737229138,-0.0857120169740317,-0.351174122430683,1.5825319170825642,-0.32871278422429956,1.9262731409289124,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,1.5620268313036565,Office,0.6767960955910568,Unknown,-1.2862010488590543e-16,Unknown,1.2487740524526607,27.10000038,-0.1272217167147576
NonResidential,Mixed Use Property,1.4847210235516541,-1.1002793879362156,GREATER DUWAMISH,-0.501521601743598,0.7549194780650047,-0.8940289200416749,-0.0857120169740317,1.7346150355923653,1.4411824315573092,-0.32871278422429956,1.7633853222829323,"Medical Office, Office, Parking",Office,1.1763803337849417,Parking,2.9756533760451296,Medical Office,5.068501482371931,20102008,0.1229450319954458,70.30000305,-0.1272217167147576
NonResidential,Small- and Mid-Sized Office,-0.7952782671984049,-0.18827669090570665,LAKE UNION,0.5126633216093958,0.31316049503304944,0.507060281876479,-0.0857120169740317,-0.0035425960935082834,-0.11482179474912199,0.4912275651086156,-0.28564405044167374,"Data Center, Office, Parking",Office,-0.28185791192116416,Parking,-0.1571882473102255,Data Center,-0.6714886304413225,Unknown,0.0,92.5,-0.1272217167147576
NonResidential,Distribution Center,-0.46956408280553935,-1.55628073645147,GREATER DUWAMISH,-1.6939404111429877,0.016360399325202578,0.8421033519003854,-0.0857120169740317,-0.351174122430683,-0.02488441317674489,-0.32871278422429956,0.07392441310079416,"Distribution Center, Office",Distribution Center,-0.16376069599192938,Office,0.0386592074507761,Unknown,-1.2862010488590543e-16,Unknown,1.3353762847955235,21.60000038,-0.1272217167147576
NonResidential,Mixed Use Property,-0.4152783854067284,1.1797273546400566,LAKE UNION,0.16472348664784267,0.11615405469411465,-1.0158627636867317,-0.0857120169740317,-0.5249898855992704,-0.25987864444869535,0.06536300045989546,-0.31987968489832735,"Office, Other, Parking",Office,-0.5432347747877488,Parking,-0.4089647785621544,Other,-0.16768237102845757,Unknown,0.0,91.90000153,-0.1272217167147576
NonResidential,Large Office,-0.4152783854067284,1.1797273546400566,LAKE UNION,0.1824189561955311,0.14927522479434752,0.8725618128116496,-0.0857120169740317,0.17027316707507908,0.30635185352256533,1.4215091341531054,-0.09066083700207873,"Office, Parking",Office,-0.03732985030237087,Parking,0.8265941610256962,Unknown,-1.2862010488590543e-16,Unknown,-0.05025943269027957,67.69999695,-0.1272217167147576
NonResidential,Retail Store,0.45329277297424647,0.2677246576095478,NORTH,1.9457831565430492,0.34585152006751385,-0.345776623638919,-0.0857120169740317,-0.351174122430683,1.432358762505189,-0.32871278422429956,1.753217133845507,Retail Store,Retail Store,1.9016308888809978,Unknown,0.0,Unknown,-1.2862010488590543e-16,Unknown,1.4652796333098175,25.70000076,-0.1272217167147576
NonResidential,Small- and Mid-Sized Office,0.8875783521647339,0.2677246576095478,NORTHWEST,1.942585180118664,0.07873143393069622,0.38522643823142216,-0.0857120169740317,0.17027316707507908,-0.10759919467823326,-0.32871278422429956,-0.02139415334810198,Office,Office,-0.040104845274428876,Unknown,0.0,Unknown,-1.2862010488590543e-16,Unknown,-0.4399694782331617,118.5,-0.1272217167147576
NonResidential,Other,0.45329277297424647,0.2677246576095478,North,1.9843720720626596,0.6499640819013702,0.23293413367510107,-0.9322573274772928,-0.351174122430683,-0.021219744175259472,-0.32871278422429956,0.07814749136311192,Strip Mall,Strip Mall,0.13572263988659203,Unknown,0.0,Unknown,-1.2862010488590543e-16,Unknown,0.0,55.79999924,-0.1272217167147576
NonResidential,Small- and Mid-Sized Office,1.4847210235516541,0.2677246576095478,NORTHWEST,1.9400267989793378,0.03227576677636075,0.5984356646102716,-0.0857120169740317,0.3440889302436665,-0.10700857812071231,-0.32871278422429956,-0.02071354073495174,"Office, Parking",Office,0.03150039881764724,Parking,-0.7677911888974449,Unknown,-1.2862010488590543e-16,Unknown,-0.31006612971886766,76.69999695,-0.1272217167147576
NonResidential,Distribution Center,-0.5781354776031612,-1.55628073645147,DELRIDGE,-1.6429859867828458,-0.3393695704577117,0.4461433600539506,-0.0857120169740317,-0.5249898855992704,-0.35523119710870427,-0.32871278422429956,-0.3067594417532625,"Distribution Center, Office",Distribution Center,-0.4187490190318759,Office,-0.35633690504631177,Unknown,-1.2862010488590543e-16,Unknown,0.512655077538328,23.20000076,-0.1272217167147576
NonResidential,Warehouse,-0.5781354776031612,-1.55628073645147,DELRIDGE,-1.6935140142864333,-0.21204663084966885,0.20247567276383688,-0.0857120169740317,-0.5249898855992704,0.27751126427398204,-0.32871278422429956,0.4223980710337166,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,0.4986418421357104,Unknown,0.0,Unknown,-1.2862010488590543e-16,Unknown,-0.09356054886171092,17.79999924,-0.1272217167147576
NonResidential,Large Office,-0.4152783854067284,1.1797273546400566,MAGNOLIA / QUEEN ANNE,0.31630756915875685,-0.36087682376997193,0.7507279691665927,-0.0857120169740317,0.17027316707507908,0.3736394459071209,1.310117045682373,0.021648444319676396,"Office, Parking",Office,0.07612508431846782,Parking,0.8179344836562712,Unknown,-1.2862010488590543e-16,Unknown,1.378677400966955,50.59999847,-0.1272217167147576
NonResidential,Other,0.8875783521647339,0.2677246576095478,NORTHWEST,1.9730725553634383,-0.06020542246593049,1.329438726480613,-0.0857120169740317,-0.17735835926209567,0.42885853610426045,2.0865777001051318,-0.15707386777200388,"Medical Office, Parking",Parking,0.07863208912188471,Medical Office,0.9032394822733142,Unknown,-1.2862010488590543e-16,Unknown,0.0,101.0999985,-0.1272217167147576
NonResidential,Medical Office,0.8875783521647339,0.2677246576095478,NORTHWEST,2.0525955691139357,-0.18408720154354713,1.329438726480613,-0.0857120169740317,-0.17735835926209567,-0.2676420500421334,-0.32871278422429956,-0.20582377120788545,"Medical Office, Retail Store",Medical Office,-0.19164896321890482,Retail Store,-0.6903086060257112,Unknown,-1.2862010488590543e-16,Unknown,0.0,74.59999847,-0.1272217167147576
NonResidential,Warehouse,-0.7409925697995939,0.2677246576095478,NORTHWEST,1.7443106418134546,-0.4047516205266406,-0.4066935454614474,-0.0857120169740317,-0.351174122430683,-0.34191030318485827,-0.32871278422429956,-0.2914087572735366,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,-0.3111552887445429,Office,-0.5277841639045137,Unknown,-1.2862010488590543e-16,Unknown,0.0,18.70000076,-0.1272217167147576
NonResidential,Warehouse,-0.46956408280553935,-1.55628073645147,GREATER DUWAMISH,-1.9052200535736357,0.18970886102120119,0.5679772036990074,-0.0857120169740317,-0.5249898855992704,-0.3636492620189125,-0.32871278422429956,-0.31646022152864484,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,-0.2802845502859163,Unknown,0.0,Unknown,-1.2862010488590543e-16,Unknown,-2.128713008918984,42.59999847,-0.1272217167147576
NonResidential,Restaurant,-0.8495639645972158,1.1797273546400566,DOWNTOWN,-0.21732809683927265,-0.3273255086027481,-1.8686996692021298,-0.0857120169740317,-0.5249898855992704,-0.4112472638653901,-0.32871278422429956,-0.37131103802698157,Restaurant,Restaurant,-0.3381099128033493,Unknown,0.0,Unknown,-1.2862010488590543e-16,Unknown,0.0,271.1000061,-0.1272217167147576
NonResidential,Medical Office,0.8875783521647339,0.2677246576095478,NORTHWEST,1.879691643774545,0.03528678224040727,-0.010733553615012636,-0.0857120169740317,-0.17735835926209567,0.22612050790752047,-0.32871278422429956,0.3631765735376801,Medical Office,Medical Office,0.4362087776864802,Unknown,0.0,Unknown,-1.2862010488590543e-16,Unknown,-1.8256051957189647,120.3000031,-0.1272217167147576
NonResidential,Retail Store,0.45329277297424647,0.2677246576095478,NORTH,1.9457831565430492,0.34585152006751385,0.11110029003004422,-0.0857120169740317,-0.351174122430683,0.47745987451230976,-0.32871278422429956,0.6528141411169524,Retail Store,Retail Store,0.7803427335982713,Unknown,0.0,Unknown,-1.2862010488590543e-16,2009,0.6425584260526219,38.79999924,-0.1272217167147576
NonResidential,Mixed Use Property,-0.7952782671984049,-0.18827669090570665,LAKE UNION,0.38772904263426644,0.36520804804848694,1.2380633437468203,-0.9322573274772928,0.17027316707507908,1.0695565313581326,2.6483458670319413,0.40590756543076323,"Laboratory, Office, Parking",Parking,0.2634847915752064,Laboratory,1.2416367089801823,Office,5.064831761820947,Unknown,0.0,284.7000122,-0.1272217167147576
NonResidential,Large Office,-0.4152783854067284,1.1797273546400566,LAKE UNION,0.17218543163792302,0.08475346485817799,1.1771464219242918,-0.0857120169740317,-0.0035425960935082834,0.5291637288128788,1.5466938750877846,0.12702859723044416,"Office, Parking",Office,0.1826727884636855,Parking,0.939983306691648,Unknown,-1.2862010488590543e-16,Unknown,1.2054729362812293,62.40000153,-0.1272217167147576
NonResidential,Warehouse,0.9418640495635449,-1.1002793879362156,GREATER DUWAMISH,-1.1818377864017875,-0.05160252114078188,0.23293413367510107,-0.0857120169740317,-0.351174122430683,0.0232330466058656,-0.32871278422429956,0.12937384069262448,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,0.18972698128985163,Unknown,0.0,Unknown,-1.2862010488590543e-16,Unknown,1.292075168624092,11.0,-0.1272217167147576
NonResidential,Other,0.9418640495635449,-1.1002793879362156,GREATER DUWAMISH,-1.2462237117439225,-0.06278629286298607,1.1771464219242918,-0.0857120169740317,-0.5249898855992704,-0.34498435562882274,0.764190725299868,-0.6360775446943903,Other,Other,-0.2715532576947058,Unknown,0.0,Unknown,-1.2862010488590543e-16,Unknown,0.0,37.0,-0.1272217167147576
NonResidential,Other,0.9418640495635449,-1.1002793879362156,GREATER DUWAMISH,-1.2560308394451278,0.08217259446051114,0.35476797732015797,-0.9322573274772928,-0.5249898855992704,0.06523798081124119,-0.32871278422429956,0.17777933774594812,Other,Other,0.24075749630560986,Unknown,0.0,Unknown,-1.2862010488590543e-16,Unknown,0.0,25.20000076,-0.1272217167147576
NonResidential,Small- and Mid-Sized Office,0.9418640495635449,-1.1002793879362156,GREATER DUWAMISH,-1.279695864984729,0.07227925793683475,-0.4066935454614474,-0.0857120169740317,-0.5249898855992704,-0.34085715558831486,-0.32871278422429956,-0.2901951347826181,Office,Office,-0.2525951144743843,Unknown,0.0,Unknown,-1.2862010488590543e-16,2016,0.9889673554240727,40.0,-0.1272217167147576
NonResidential,Small- and Mid-Sized Office,0.9418640495635449,-1.1002793879362156,GREATER DUWAMISH,-1.281188253982745,0.016360399325202578,-0.7112781545740896,-0.0857120169740317,-0.5249898855992704,-0.3665596496336844,-0.32871278422429956,-0.319814083682602,Office,Office,-0.28382029154314914,Unknown,0.0,Unknown,-1.2862010488590543e-16,Unknown,-0.05025943269027957,67.59999847,-0.1272217167147576
NonResidential,Large Office,0.12757858858138088,1.1797273546400566,MAGNOLIA / QUEEN ANNE,0.18924130590070415,-1.455165872292077,1.4512725701256697,-0.0857120169740317,-0.0035425960935082834,1.349558590658035,2.3030829362106284,0.8363417422605126,"Office, Parking",Office,0.9667947322192899,Parking,1.8922607562001312,Unknown,-1.2862010488590543e-16,Unknown,1.5085807494812489,34.20000076,-0.1272217167147576
NonResidential,Warehouse,0.9418640495635449,-1.1002793879362156,GREATER DUWAMISH,-1.0837665093906446,0.05722418061843595,-0.1325673972600695,-0.0857120169740317,-0.5249898855992704,-0.36069617923130776,-0.32871278422429956,-0.3130571584628936,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,-0.3364501027266043,Office,-0.6024439790149431,Unknown,-1.2862010488590543e-16,Unknown,-0.006958316518848226,50.20000076,-0.1272217167147576
NonResidential,Refrigerated Warehouse,-0.46956408280553935,-1.1002793879362156,GREATER DUWAMISH,-1.167127094850131,0.25810192655417663,0.2938510554976295,-0.0857120169740317,-0.5249898855992704,-0.17908514572468476,-0.32871278422429956,-0.10377287999517791,Refrigerated Warehouse,Refrigerated Warehouse,-0.05492210814703764,Unknown,0.0,Unknown,-1.2862010488590543e-16,Unknown,0.2961494966811712,36.5,-0.1272217167147576
NonResidential,Warehouse,0.9418640495635449,-1.1002793879362156,GREATER DUWAMISH,-1.0818477235360742,0.20003234261125727,-0.16302585817133372,-0.0857120169740317,-0.5249898855992704,-0.021639580041449065,-0.32871278422429956,0.07766368239713764,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,0.13521259408175892,Unknown,0.0,Unknown,-1.2862010488590543e-16,Unknown,0.07964391582401446,29.39999962,-0.1272217167147576
NonResidential,Mixed Use Property,-0.7409925697995939,-0.18827669090570665,LAKE UNION,0.9552632587296568,-0.09375673763254304,-1.7468658255570728,-0.0857120169740317,-0.351174122430683,-0.3452547583900974,-0.32871278422429956,-0.2952628286973994,"Multifamily Housing, Parking, Restaurant, Retail Store",Retail Store,-0.442937292962774,Parking,-0.11168905847971065,Multifamily Housing,0.4071870870805378,Unknown,0.512655077538328,67.19999695,-0.1272217167147576
NonResidential,Mixed Use Property,-0.7952782671984049,-0.18827669090570665,LAKE UNION,0.3907138206302986,0.32778542728567983,1.4208141092144055,-0.0857120169740317,-0.17735835926209567,0.5293985522634594,1.0168721184393739,0.2926716669368879,"Laboratory, Office, Parking",Office,-0.1392006937625936,Parking,0.6248858748958849,Laboratory,1.2627738574518594,Unknown,0.0,235.6000061,-0.1272217167147576
NonResidential,Other,-0.7952782671984049,-0.6442780394209611,LAKE UNION,0.31460198173238785,0.26154308708399154,-1.2595304509768455,-0.0857120169740317,-0.17735835926209567,0.4857569697661583,1.3469499956908557,0.13935342563483943,"Other, Parking",Other,0.20024775662005284,Parking,0.7579865513695886,Unknown,-1.2862010488590543e-16,Unknown,0.0,183.1999969,-0.1272217167147576
NonResidential,Large Office,-0.4152783854067284,1.1797273546400566,LAKE UNION,0.2915765514776939,-0.26065302333529144,0.2938510554976295,-0.0857120169740317,1.2131677460866033,0.16508775834297593,-0.32871278422429956,0.29284387012816687,"Food Service, Office, Parking, Restaurant",Office,0.21400170366224688,Restaurant,-0.39461172214874274,Parking,-0.026263070140635832,Unknown,-0.22346389737600494,115.0,-0.1272217167147576
